connection_date,user_id,start_hour,start_minute,end_hour,end_minute
20171104,375031,14,9,14,28
20171104,376093,8,36,8,46
20171104,377919,9,7,9,41
20171104,378164,12,37,12,42
20171104,378227,11,44,12,10
20171104,378502,9,18,9,20
20171104,380113,10,47,10,51
20171104,380387,18,4,18,48
20171104,381763,9,48,9,49
20171104,381841,16,11,16,18
20171104,382456,8,3,8,34
20171104,382625,17,49,17,59
20171104,383048,10,25,10,31
20171104,383454,16,49,17,21
20171104,383976,15,25,15,34
20171104,384998,9,33,9,42
20171104,385169,8,4,8,19
20171104,385553,14,0,14,10
20171104,386433,16,34,16,47
20171104,386815,18,15,18,26
20171104,386853,14,38,14,54
20171104,387398,10,13,10,18
20171104,388593,9,23,9,33
20171104,389498,15,0,15,7
20171104,390786,10,30,11,42
20171104,391091,9,31,9,34
20171104,392924,14,40,15,0
20171104,394632,14,41,14,51
20171104,394854,15,22,15,38
20171104,395991,14,8,15,53
20171104,396204,13,34,13,43
20171104,396256,20,42,20,50
20171104,396851,16,26,16,32
20171104,396970,11,30,11,58
20171104,399145,12,4,12,30
20171104,400117,8,11,8,12
20171104,401266,9,6,9,43
20171104,402456,13,11,13,25
20171104,403194,7,40,8,5
20171104,404527,20,5,20,36
20171104,404831,10,26,10,27
20171104,404914,22,56,23,2
20171104,404961,9,47,9,58
20171104,405964,8,10,8,27
20171104,407094,8,14,8,49
20171104,408583,13,14,13,17
20171104,410057,12,32,12,39
20171104,410575,17,5,17,7
20171104,411166,13,56,13,58
20171104,413220,9,34,9,43
20171104,413329,10,44,10,59
20171104,413736,19,20,19,29
20171104,417990,10,7,10,39
20171104,418160,10,15,10,22
20171104,421083,7,30,7,37
20171104,421287,6,25,6,49
20171104,421602,6,22,7,3
20171104,422182,23,4,23,14
20171104,422223,6,38,6,39
20171104,423657,8,24,8,25
20171104,424477,8,6,8,7
20171104,424588,10,30,10,36
20171104,425485,10,31,10,34
20171104,425755,13,32,14,2
20171104,426168,9,29,9,35
20171104,427422,10,1,10,23
20171104,428771,8,4,8,11
20171104,429199,20,54,21,3
20171104,429677,13,17,13,21
20171104,431394,9,54,10,0
20171104,431987,9,11,9,19
20171104,432901,18,28,18,29
20171104,433677,13,13,13,34
20171104,434138,9,7,9,17
20171104,434526,9,36,10,34
20171104,434711,8,11,8,36
20171104,435558,8,44,8,51
20171104,437216,7,25,7,26
20171104,437823,13,31,13,36
20171104,438036,16,12,16,25
20171104,438747,7,46,7,52
20171104,439381,8,28,8,48
20171104,440197,12,9,12,23
20171104,440259,9,40,10,11
20171104,443484,10,21,10,24
20171104,445107,22,54,22,55
20171104,445415,13,54,14,0
20171104,445514,10,35,10,47
20171104,446159,15,29,16,11
20171104,446301,17,56,17,59
20171104,447066,9,21,9,46
20171104,447225,8,15,8,46
20171104,449214,9,51,10,23
20171104,450544,9,57,10,15
20171104,451771,7,38,7,44
20171104,452773,10,43,11,18
20171104,456106,9,48,10,2
20171104,460427,9,6,9,19
20171104,460935,10,49,11,6
20171104,461112,11,24,11,32
20171104,462544,20,50,21,13
20171104,463611,10,33,10,54
20171104,463635,8,26,8,40
20171104,463857,6,22,6,39
20171104,464391,7,8,7,25
20171104,464866,9,57,10,18
20171104,465612,7,55,8,9
20171104,466588,19,9,20,25
20171104,467331,21,27,21,29
20171104,467599,6,19,7,26
20171104,467769,18,29,18,40
20171104,468344,9,41,9,59
20171104,468796,9,13,9,20
20171104,469366,12,54,12,58
20171104,469433,8,40,8,47
20171104,470565,12,20,12,46
20171104,470598,4,53,5,0
20171104,470820,10,21,10,32
20171104,471288,13,34,13,38
20171104,473169,8,39,8,44
20171104,473689,4,40,4,46
20171104,474670,8,4,8,12
20171104,476676,12,6,12,8
20171104,478231,10,44,11,1
20171104,479496,11,4,11,31
20171104,480181,6,46,7,52
20171104,480769,10,3,10,50
20171104,481002,14,3,14,7
20171104,481741,21,19,21,22
20171104,482819,6,47,6,48
20171104,484145,19,13,19,22
20171104,485890,7,44,7,59
20171104,485982,15,1,15,4
20171104,487046,21,38,21,46
20171104,487257,12,3,12,7
20171104,488450,11,4,11,16
20171104,489032,7,21,7,31
20171104,489153,18,8,18,14
20171104,491144,17,52,17,53
20171104,491262,6,31,6,34
20171104,492751,7,36,7,44
20171104,493329,18,4,18,9
20171104,493784,13,51,13,56
20171104,498033,11,59,12,3
20171104,498081,19,2,19,6
20171104,499855,8,39,8,48
20171104,500246,16,6,16,8
20171104,500841,18,29,18,32
20171104,501347,0,30,0,31
20171104,501806,18,39,19,20
20171104,503278,19,32,20,0
20171104,503605,14,0,14,3
20171104,504020,10,38,10,45
20171104,504130,8,43,8,48
20171104,504855,12,4,12,39
20171104,505902,8,25,8,43
20171104,505908,18,9,18,16
20171104,507382,15,31,15,40
20171104,508184,23,15,23,22
20171104,511352,8,2,9,53
20171104,513212,18,38,18,43
20171104,514247,5,48,6,59
20171104,514302,12,33,12,45
20171104,514499,7,29,7,31
20171104,515886,18,31,18,33
20171104,517849,9,45,9,55
20171104,519097,23,7,23,16
20171104,519792,4,33,4,38
20171104,520153,13,15,13,22
20171104,521133,9,27,9,41
20171104,521454,8,30,8,58
20171104,523562,17,42,17,50
20171104,525155,15,49,16,1
20171104,525781,11,44,11,54
20171104,526878,6,7,8,3
20171104,527249,13,19,13,56
20171104,527279,17,53,18,0
20171104,529291,23,44,23,57
20171104,530164,8,55,9,16
20171104,530275,10,58,11,7
20171104,531148,7,39,7,46
20171104,532471,14,52,15,5
20171104,533075,9,21,9,22
20171104,533303,6,40,6,49
20171104,534305,9,52,9,56
20171104,534928,10,17,10,19
20171104,535877,6,14,6,52
20171104,536110,7,1,7,16
20171104,536684,17,25,17,26
20171104,538959,10,49,11,21
20171104,539117,9,26,9,35
20171104,539143,8,48,9,17
20171104,540508,14,10,14,16
20171104,542053,7,20,7,24
20171104,542225,12,47,13,10
20171104,545217,7,43,7,54
20171104,547576,8,25,8,32
20171104,549021,18,43,18,46
20171104,549167,8,30,8,37
20171104,550764,10,49,11,0
20171104,551779,10,16,10,24
20171104,553618,7,40,8,19
20171104,555330,18,13,18,23
20171104,555722,10,39,10,51
20171104,555827,13,2,13,21
20171104,556029,9,8,9,36
20171104,556074,8,56,9,2
20171104,556667,7,20,7,30
20171104,557172,13,19,13,29
20171104,558141,8,40,9,9
20171104,559094,7,49,8,6
20171104,559644,14,33,14,45
20171104,560977,14,37,14,42
20171104,561220,17,37,17,43
20171104,562268,10,46,10,51
20171104,563817,16,53,16,58
20171104,565554,10,11,10,17
20171104,566262,11,5,11,45
20171104,567450,10,10,10,44
20171104,569380,19,38,19,40
20171104,570969,8,20,8,57
20171104,572966,8,8,8,45
20171104,573635,7,39,7,59
20171104,574066,23,43,23,52
20171104,574983,8,30,9,8
20171104,575512,19,32,19,34
20171104,575644,18,7,18,24
20171104,575664,15,35,15,39
20171104,575984,9,6,9,37
20171104,577110,17,19,17,34
20171104,577852,6,17,6,22
20171104,578635,15,33,16,6
20171104,579065,11,42,11,55
20171104,580144,22,50,22,58
20171104,583408,11,2,11,7
20171104,585219,9,21,9,27
20171104,585737,9,44,9,49
20171104,589673,7,43,7,53
20171104,591562,18,4,18,41
20171104,591721,20,1,20,16
20171104,591928,8,3,8,12
20171104,592293,9,54,11,6
20171104,592727,15,52,15,57
20171104,592948,5,58,6,5
20171104,593736,6,6,6,41
20171104,593742,5,39,5,45
20171104,595310,17,23,17,30
20171104,595531,14,46,14,51
20171104,597783,23,50,23,54
20171104,597984,23,0,23,2
20171104,598800,15,41,15,53
20171104,601596,18,5,18,32
20171104,602054,23,18,23,27
20171104,602184,8,30,9,7
20171104,602232,16,41,16,45
20171104,602285,9,14,9,30
20171104,604017,16,42,16,48
20171104,605686,12,18,12,32
20171104,606297,16,47,17,5
20171104,607357,14,21,14,32
20171104,607454,16,33,17,19
20171104,607663,13,10,13,18
20171104,608470,13,35,14,57
20171104,608724,9,6,9,23
20171104,608733,7,26,7,38
20171104,608854,20,19,20,45
20171104,609232,6,1,6,14
20171104,609652,8,4,8,20
20171104,611095,15,51,16,2
20171104,612009,7,15,7,23
20171104,612967,10,27,10,34
20171104,617837,0,53,1,2
20171104,618259,21,25,21,28
20171104,618709,17,39,18,1
20171104,618982,5,1,5,10
20171104,619363,7,50,8,1
20171104,619672,9,48,10,14
20171104,620363,7,34,8,21
20171104,620863,21,21,21,24
20171104,622485,14,46,15,10
20171104,623382,8,53,9,8
20171104,623392,9,9,9,37
20171104,624913,10,5,10,15
20171104,625746,10,44,10,55
20171104,625749,6,39,6,46
20171104,626054,11,1,11,10
20171104,626092,8,27,8,36
20171104,626211,14,22,14,26
20171104,626435,10,44,11,12
20171104,630108,16,20,16,24
20171104,631573,12,45,12,50
20171104,631919,17,28,18,4
20171104,632178,7,12,7,22
20171104,632735,16,59,17,3
20171104,633155,19,2,19,37
20171104,635677,8,36,8,45
20171104,636584,10,3,10,52
20171104,636610,0,13,0,17
20171104,636682,6,30,6,43
20171104,637264,15,13,15,23
20171104,638975,0,22,0,56
20171104,640330,9,6,9,39
20171104,641700,10,19,11,0
20171104,645272,7,14,7,24
20171104,645912,10,44,10,49
20171104,646334,18,53,19,1
20171104,647816,12,28,12,31
20171104,648187,9,2,9,15
20171104,648360,17,42,18,5
20171104,649409,13,9,13,17
20171104,650766,14,46,14,57
20171104,651162,9,51,10,0
20171104,651335,17,7,17,15
20171104,651940,10,40,10,49
20171104,652010,22,54,22,57
20171104,652219,0,2,0,11
20171104,652295,14,36,14,45
20171104,652634,15,11,15,13
20171104,653071,18,35,18,39
20171104,653144,22,0,22,20
20171104,653920,10,0,10,38
20171104,654021,17,47,17,54
20171104,654196,12,49,13,4
20171104,654619,10,44,11,10
20171104,655503,13,20,13,39
20171104,655936,8,45,8,57
20171104,657146,20,35,20,52
20171104,657225,12,12,12,17
20171104,657983,1,42,1,46
20171104,659507,11,26,11,33
20171104,661381,12,38,13,14
20171104,661536,2,5,2,6
20171104,661881,11,31,11,35
20171104,662088,10,34,10,41
20171104,662140,16,56,17,2
20171104,662910,11,56,12,12
20171104,662921,10,16,10,22
20171104,663037,23,26,23,45
20171104,663264,6,11,6,24
20171104,664082,20,34,20,41
20171104,664865,9,52,9,57
20171104,668779,12,31,12,35
20171104,669707,15,52,15,54
20171104,669768,16,1,16,18
20171104,670585,7,31,7,54
20171104,670989,11,36,11,43
20171104,672265,9,23,9,25
20171104,673148,15,43,15,47
20171104,673787,8,28,8,34
20171104,673842,9,46,9,48
20171104,673986,5,53,5,55
20171104,674008,17,2,17,6
20171104,674303,18,1,18,8
20171104,674558,8,25,8,30
20171104,674661,13,45,13,50
20171104,675162,0,17,0,47
20171104,675539,17,38,17,43
20171104,676234,8,14,8,20
20171104,676614,14,13,14,32
20171104,676713,18,30,18,34
20171104,677655,6,17,7,46
20171104,678545,8,36,8,42
20171104,678911,19,5,19,50
20171104,679549,13,6,13,40
20171104,680161,20,35,20,42
20171104,680798,19,53,19,56
20171104,681722,7,46,8,14
20171104,681742,9,22,9,27
20171104,681818,9,19,9,28
20171104,681872,13,45,13,49
20171104,682141,9,25,9,56
20171104,682184,19,2,19,6
20171104,683701,17,9,17,14
20171104,684893,9,31,9,33
20171104,685737,9,9,10,0
20171104,685913,9,3,9,11
20171104,685916,6,13,6,25
20171104,686298,9,30,9,40
20171104,686440,6,48,6,49
20171104,686933,7,1,7,9
20171104,686966,21,29,21,32
20171104,687077,10,16,10,37
20171104,687342,16,26,16,46
20171104,687461,11,13,11,18
20171104,688315,16,4,16,20
20171104,688496,8,0,8,44
20171104,689926,17,14,17,15
20171104,689994,15,48,15,54
20171104,690025,7,44,7,49
20171104,690876,17,48,17,54
20171104,691223,11,51,12,7
20171104,691741,10,23,10,34
20171104,692109,19,8,19,16
20171104,692342,11,28,11,31
20171104,692371,11,5,11,10
20171104,692496,12,3,12,10
20171104,692554,7,52,7,56
20171104,692679,11,26,11,38
20171104,692742,10,6,10,28
20171104,693133,9,31,10,36
20171104,693416,9,26,9,45
20171104,693418,12,22,12,25
20171104,693516,19,38,19,45
20171104,693942,22,34,22,37
20171104,693969,17,31,17,40
20171104,694060,7,0,9,4
20171104,694822,8,37,8,42
20171104,695090,19,27,19,50
20171104,695224,10,34,11,14
20171104,695320,11,2,11,11
20171104,695866,15,9,15,10
20171104,695884,16,20,16,26
20171104,696309,12,43,12,45
20171104,696355,11,44,12,15
20171104,696666,12,52,13,0
20171104,696875,6,51,6,56
20171104,697598,6,55,8,1
20171104,697870,16,10,16,39
20171104,698070,14,27,14,38
20171105,26969,0,35,0,40
20171105,28305,19,0,19,14
20171105,33685,6,11,7,6
20171105,35925,7,21,7,28
20171105,36177,1,18,1,28
20171105,42262,10,31,10,36
20171105,48780,16,49,17,3
20171105,52868,10,8,10,13
20171105,53305,18,50,18,53
20171105,54820,22,20,22,45
20171105,64469,9,42,9,53
20171105,66323,15,59,16,5
20171105,67163,10,52,11,33
20171105,71214,9,16,9,18
20171105,73155,8,41,8,46
20171105,74861,19,14,19,19
20171105,75756,13,14,13,20
20171105,75963,17,18,17,26
20171105,76720,11,24,11,25
20171105,76823,10,7,10,16
20171105,77556,6,2,6,22
20171105,77867,9,54,10,21
20171105,78226,6,16,6,27
20171105,78916,7,58,8,4
20171105,79355,16,52,17,31
20171105,79453,15,23,15,38
20171105,80144,12,57,13,3
20171105,80836,9,12,9,42
20171105,81266,9,6,9,15
20171105,81542,17,3,17,19
20171105,83514,19,0,19,56
20171105,84469,10,51,11,3
20171105,84474,1,14,1,22
20171105,85112,10,5,10,17
20171105,85142,10,31,10,35
20171105,85239,10,9,10,19
20171105,85316,13,10,13,22
20171105,85674,11,50,11,55
20171105,86430,6,29,8,13
20171105,88117,7,0,7,18
20171105,88616,14,20,14,26
20171105,89597,15,37,15,44
20171105,89953,15,37,15,46
20171105,90684,10,27,11,17
20171105,92278,17,6,17,9
20171105,92743,14,37,15,2
20171105,93242,14,39,14,41
20171105,93411,10,21,10,24
20171105,94634,12,7,12,16
20171105,94928,15,20,15,36
20171105,94934,9,24,10,0
20171105,95600,18,39,18,46
20171105,95946,12,9,12,16
20171105,96174,8,27,9,6
20171105,100133,8,55,9,32
20171105,101920,19,49,20,1
20171105,107200,19,25,19,46
20171105,108531,1,7,1,17
20171105,108647,14,23,14,47
20171105,110200,14,50,14,57
20171105,111349,18,47,19,16
20171105,117655,15,37,15,40
20171105,118733,10,11,10,18
20171105,120428,18,16,18,30
20171105,120556,6,35,6,42
20171105,122810,12,18,12,28
20171105,122996,10,22,11,25
20171105,124041,0,59,1,22
20171105,124395,11,18,11,27
20171105,124892,21,29,21,34
20171105,125177,18,59,19,10
20171105,125609,11,3,11,18
20171105,126592,12,6,12,11
20171105,127713,19,0,19,55
20171105,128212,8,33,8,48
20171105,129329,4,21,4,32
20171105,130372,6,30,6,42
20171105,130482,10,37,10,44
20171105,131660,20,20,20,31
20171105,131866,18,47,18,58
20171105,134829,16,30,16,41
20171105,135192,16,3,16,9
20171105,137030,8,5,8,35
20171105,137380,10,31,10,40
20171105,137764,12,44,12,48
20171105,137909,6,1,6,43
20171105,138546,13,21,13,42
20171105,139296,6,54,7,8
20171105,139587,10,2,10,46
20171105,139958,8,11,8,46
20171105,140213,10,30,10,35
20171105,140943,14,31,16,39
20171105,142770,8,20,8,37
20171105,143168,15,53,15,55
20171105,143944,7,29,7,39
20171105,144090,9,20,9,30
20171105,144228,13,23,13,28
20171105,145042,7,28,8,13
20171105,145310,9,25,9,52
20171105,145434,19,9,19,14
20171105,145862,20,10,20,27
20171105,147529,10,18,10,22
20171105,149955,8,0,8,10
20171105,150559,1,40,1,53
20171105,150965,13,48,14,4
20171105,151577,10,47,11,0
20171105,151704,12,4,12,15
20171105,153040,8,51,9,6
20171105,153133,10,56,11,0
20171105,153651,9,29,9,35
20171105,156130,12,9,12,17
20171105,156884,17,23,17,50
20171105,158960,9,52,9,53
20171105,159323,6,58,7,51
20171105,161228,10,32,10,54
20171105,161829,20,3,20,18
20171105,163411,8,55,9,30
20171105,163848,17,8,17,20
20171105,164803,16,47,16,50
20171105,165960,8,13,8,23
20171105,168465,15,2,15,4
20171105,170048,16,18,16,30
20171105,171068,6,53,8,0
20171105,173425,21,46,21,53
20171105,175121,22,2,22,4
20171105,175312,17,38,17,50
20171105,176423,7,48,7,59
20171105,178982,7,10,7,45
20171105,179868,20,15,20,24
20171105,180271,14,32,14,54
20171105,180578,15,50,16,0
20171105,180865,16,11,16,17
20171105,181784,1,9,1,16
20171105,182483,9,54,10,0
20171105,182676,12,6,12,11
20171105,183525,13,0,13,9
20171105,183830,20,58,21,6
20171105,183917,12,5,12,9
20171105,186135,19,50,19,55
20171105,186314,12,9,12,42
20171105,186628,8,28,8,36
20171105,187052,10,53,11,3
20171105,188607,10,58,11,19
20171105,188703,8,4,8,26
20171105,190051,13,47,13,53
20171105,193327,13,56,14,37
20171105,193721,13,59,14,9
20171105,194327,14,9,14,13
20171105,195819,7,7,7,12
20171105,197911,9,53,9,56
20171105,198259,18,7,18,12
20171105,199992,12,55,12,59
20171105,200284,16,57,17,7
20171105,201169,15,7,15,9
20171105,208773,7,22,7,30
20171105,209180,19,30,19,56
20171105,209986,7,55,8,4
20171105,210794,9,44,10,37
20171105,214631,10,46,10,48
20171105,215339,0,20,0,24
20171105,218694,17,24,18,1
20171105,223314,15,8,15,26
20171105,223563,12,4,12,15
20171105,223776,18,38,18,43
20171105,227355,12,21,12,51
20171105,230838,18,37,18,41
20171105,232832,7,15,7,19
20171105,232880,4,31,4,37
20171105,233808,12,9,12,15
20171105,234664,13,39,13,47
20171105,236065,7,36,7,45
20171105,236618,9,27,9,31
20171105,236947,11,23,12,0
20171105,238000,8,36,10,9
20171105,239128,14,20,14,59
20171105,239433,14,46,14,51
20171105,239793,11,32,11,39
20171105,240497,13,3,13,12
20171105,244353,16,40,16,59
20171105,244779,16,49,17,7
20171105,245079,21,14,21,24
20171105,248129,10,33,10,52
20171105,250858,18,36,18,46
20171105,251196,13,20,13,51
20171105,252282,10,56,10,58
20171105,254613,0,0,0,14
20171105,258223,17,2,17,7
20171105,258984,20,17,20,26
20171105,260604,13,47,14,0
20171105,260803,8,33,8,39
20171105,262766,1,40,1,51
20171105,264733,16,37,16,56
20171105,267656,17,21,17,41
20171105,269490,9,11,9,17
20171105,274202,9,25,9,46
20171105,275913,10,38,10,59
20171105,278401,16,49,18,0
20171105,278564,0,35,0,46
20171105,279011,11,29,11,36
20171105,279762,9,27,9,28
20171105,282808,7,43,8,12
20171105,284016,12,24,13,5
20171105,285682,1,38,1,42
20171105,285889,16,25,16,28
20171105,288496,8,47,8,56
20171105,290571,10,9,10,16
20171105,291177,22,20,22,28
20171105,293433,12,23,12,31
20171105,294053,8,27,8,35
20171105,294181,1,17,1,26
20171105,294748,17,0,17,3
20171105,299840,16,25,16,30
20171105,301945,11,4,11,15
20171105,302690,10,3,10,21
20171105,304211,7,42,8,3
20171105,305378,5,21,5,31
20171105,305793,10,19,10,50
20171105,307517,12,30,13,6
20171105,309120,10,11,10,26
20171105,310813,14,5,14,12
20171105,311566,15,21,15,52
20171105,313523,9,12,9,26
20171105,316249,13,12,13,15
20171105,316496,16,0,16,13
20171105,317476,12,30,13,38
20171105,319819,6,18,6,24
20171105,321081,14,34,15,3
20171105,321526,14,11,14,22
20171105,323801,20,44,20,51
20171105,325028,18,38,18,39
20171105,325337,9,53,10,2
20171105,325356,10,35,11,21
20171105,327232,1,26,1,30
20171105,328393,8,3,8,5
20171105,328566,13,7,13,17
20171105,332355,7,0,8,57
20171105,332413,12,16,12,31
20171105,332867,8,38,8,45
20171105,333511,14,35,14,51
20171105,334778,13,2,13,25
20171105,334946,17,40,17,49
20171105,350128,1,35,1,38
20171105,353810,5,41,7,16
20171105,356366,6,29,7,2
20171105,359008,22,24,22,33
20171105,359057,11,1,11,40
20171105,360610,14,55,15,46
20171105,360837,17,44,17,53
20171105,364940,0,39,0,47
20171105,364950,1,8,1,15
20171105,365212,19,16,19,23
20171105,369027,9,9,9,27
20171105,370538,20,22,20,26
20171105,371447,12,9,12,41
20171105,371557,13,2,13,9
20171105,373786,15,14,16,14
20171105,373826,10,38,10,40
20171105,376179,3,16,3,21
20171105,378227,13,17,13,51
20171105,380387,17,48,18,0
20171105,382455,7,51,7,53
20171105,384380,16,23,16,25
20171105,386270,1,10,1,25
20171105,389570,5,15,5,47
20171105,390937,15,21,15,25
20171105,391397,6,17,6,23
20171105,391839,12,47,12,50
20171105,392001,9,46,9,55
20171105,394681,6,32,6,33
20171105,395287,18,33,18,38
20171105,398621,6,0,6,40
20171105,398779,16,23,16,33
20171105,399319,18,49,19,20
20171105,404914,9,32,9,41
20171105,406183,20,10,20,12
20171105,407180,17,4,17,8
20171105,407341,9,38,9,39
20171105,408221,9,10,9,21
20171105,409325,18,42,18,52
20171105,410239,10,51,10,54
20171105,410441,8,0,8,29
20171105,411613,6,34,7,12
20171105,413220,9,35,9,39
20171105,414866,8,8,8,9
20171105,418424,15,32,15,49
20171105,419200,4,40,4,50
20171105,419725,19,14,19,21
20171105,420487,18,36,18,37
20171105,420525,12,3,12,15
20171105,421321,10,12,10,19
20171105,421602,6,18,6,53
20171105,422188,9,17,9,21
20171105,423794,10,4,10,48
20171105,424979,1,16,1,25
20171105,425804,12,25,12,31
20171105,426047,14,6,14,19
20171105,426132,15,10,15,15
20171105,428492,17,27,17,34
20171105,428771,9,57,10,7
20171105,431491,16,55,17,11
20171105,431987,9,19,9,34
20171105,433889,8,34,8,44
20171105,434130,20,18,20,35
20171105,434903,12,3,12,8
20171105,434962,12,36,12,37
20171105,436072,10,59,12,14
20171105,437779,19,55,20,12
20171105,437977,10,17,10,22
20171105,442179,5,49,6,6
20171105,446159,14,12,14,43
20171105,447658,13,20,13,31
20171105,451216,8,31,8,41
20171105,451771,18,1,18,29
20171105,465855,10,4,10,58
20171105,467331,0,22,0,30
20171105,468795,10,16,10,33
20171105,469874,11,44,11,56
20171105,470928,13,20,13,25
20171105,474175,12,20,12,25
20171105,478850,7,52,7,53
20171105,482166,7,5,7,9
20171105,483371,10,7,10,25
20171105,485555,14,50,14,58
20171105,486211,10,52,12,1
20171105,486328,5,31,5,42
20171105,486877,17,55,18,30
20171105,488477,15,34,15,39
20171105,488945,3,53,4,12
20171105,491429,9,28,10,14
20171105,492205,18,59,19,10
20171105,493756,19,49,19,56
20171105,494281,13,25,13,34
20171105,498939,9,19,9,35
20171105,499369,18,50,19,32
20171105,500703,7,6,7,15
20171105,501380,8,38,8,52
20171105,501935,16,29,16,32
20171105,502699,12,3,12,4
20171105,504340,7,43,8,15
20171105,504829,19,17,19,23
20171105,507674,15,0,15,5
20171105,511188,13,58,14,6
20171105,511820,5,31,5,41
20171105,512592,12,33,12,54
20171105,513660,1,7,1,17
20171105,514882,20,33,21,53
20171105,515191,12,14,12,21
20171105,516945,15,36,15,39
20171105,517959,9,49,9,52
20171105,518690,19,34,20,26
20171105,519594,6,51,6,57
20171105,519703,1,49,2,0
20171105,520153,13,26,13,33
20171105,521603,17,48,18,52
20171105,523178,10,18,10,29
20171105,523851,7,43,7,46
20171105,529425,0,13,0,58
20171105,531062,8,44,9,21
20171105,531583,18,48,19,19
20171105,532445,7,15,7,24
20171105,536780,13,17,13,25
20171105,540800,9,46,9,56
20171105,544563,13,5,13,8
20171105,544997,11,38,12,0
20171105,547912,21,16,21,53
20171105,550921,8,55,9,8
20171105,552535,12,14,12,26
20171105,554278,0,55,1,3
20171105,555049,11,10,11,22
20171105,555695,1,39,1,43
20171105,555886,17,36,17,43
20171105,556913,0,38,0,47
20171105,560675,5,11,5,15
20171105,561942,17,9,17,13
20171105,562268,17,18,17,26
20171105,562277,18,10,18,24
20171105,562807,20,26,20,33
20171105,563030,14,57,15,2
20171105,563409,21,26,21,31
20171105,563682,9,25,9,28
20171105,564155,11,32,11,45
20171105,570444,16,12,16,14
20171105,573035,8,57,9,26
20171105,574324,10,19,10,34
20171105,575512,22,0,22,19
20171105,575727,22,7,22,10
20171105,579265,13,49,13,59
20171105,580560,8,26,8,31
20171105,580946,16,43,17,14
20171105,581733,18,13,18,25
20171105,588149,16,19,17,4
20171105,589315,20,22,20,46
20171105,591307,13,50,13,58
20171105,591562,14,52,15,10
20171105,591639,4,10,4,39
20171105,592293,11,2,12,1
20171105,593742,14,23,14,26
20171105,594620,18,57,19,11
20171105,595275,20,43,20,44
20171105,596422,7,47,7,50
20171105,597984,1,15,1,17
20171105,598331,19,30,20,5
20171105,600957,17,13,17,33
20171105,604813,7,4,8,49
20171105,606750,12,33,13,4
20171105,611736,15,37,15,42
20171105,611916,0,59,1,8
20171105,615175,16,41,16,56
20171105,615619,10,37,10,45
20171105,616335,12,29,12,30
20171105,617504,14,42,14,45
20171105,617703,7,38,7,46
20171105,618186,1,28,1,35
20171105,618709,17,21,17,26
20171105,619363,8,5,8,28
20171105,620977,17,17,17,26
20171105,624578,11,2,11,11
20171105,625015,12,44,12,46
20171105,625746,1,33,1,36
20171105,629305,9,5,9,23
20171105,629383,20,38,20,50
20171105,630240,7,51,7,58
20171105,632872,13,51,14,1
20171105,633155,17,10,17,30
20171105,635266,17,31,17,37
20171105,636682,5,6,5,32
20171105,637264,11,55,12,1
20171105,640330,9,46,10,52
20171105,642289,17,9,17,16
20171105,643984,17,29,17,52
20171105,650002,9,5,9,24
20171105,650902,14,56,15,8
20171105,654805,12,26,12,30
20171105,655306,9,12,9,20
20171105,656532,15,59,16,10
20171105,656859,6,3,6,14
20171105,658969,10,0,10,6
20171105,660204,8,10,8,36
20171105,661937,9,42,9,52
20171105,662164,14,46,14,55
20171105,663752,7,22,7,24
20171105,664073,11,50,12,4
20171105,664082,5,51,5,56
20171105,666012,13,54,13,59
20171105,667439,5,16,5,38
20171105,668021,15,14,15,23
20171105,668703,12,12,12,14
20171105,669199,8,34,8,48
20171105,669707,8,2,8,25
20171105,670713,11,9,11,14
20171105,672304,10,58,11,0
20171105,672612,20,22,20,44
20171105,672796,15,19,15,23
20171105,673591,19,0,19,27
20171105,674627,0,48,0,52
20171105,676463,17,40,17,54
20171105,677655,7,1,8,21
20171105,678062,9,25,9,44
20171105,678657,7,0,8,2
20171105,679100,20,9,20,23
20171105,679561,0,10,0,19
20171105,679759,18,54,19,3
20171105,681445,11,11,11,12
20171105,684364,6,29,6,37
20171105,684394,8,12,8,55
20171105,684667,16,4,17,6
20171105,684683,0,45,0,54
20171105,687077,19,21,19,30
20171105,689115,15,31,15,35
20171105,690521,7,12,7,29
20171105,690876,10,40,11,6
20171105,692342,13,1,13,6
20171105,694556,7,7,7,9
20171105,695158,18,35,18,58
20171105,695484,11,44,11,52
20171105,696309,4,45,5,4
20171105,696666,0,8,0,14
20171105,696791,5,37,5,53
20171105,697396,9,19,9,29
20171105,697569,0,4,0,10
20171105,698320,20,44,20,49
20171105,698609,11,39,11,42
20171105,698910,11,59,12,2
20171105,699772,10,47,11,37
20171106,22422,17,45,18,20
20171106,33196,8,0,8,1
20171106,36088,18,11,18,14
20171106,36177,8,20,8,38
20171106,36867,12,33,12,36
20171106,37145,11,52,11,57
20171106,38790,7,50,7,54
20171106,39971,13,25,13,37
20171106,41733,13,4,13,9
20171106,41756,9,25,9,28
20171106,42188,12,8,12,12
20171106,43339,7,44,7,45
20171106,45093,11,4,11,5
20171106,45191,10,23,10,29
20171106,47141,22,19,22,26
20171106,47300,6,51,6,55
20171106,47788,10,26,10,33
20171106,52508,15,13,15,19
20171106,54624,5,12,5,28
20171106,54713,17,12,17,19
20171106,55019,6,33,7,2
20171106,55153,20,57,21,3
20171106,56298,13,26,14,8
20171106,56800,19,8,19,17
20171106,57059,7,19,7,23
20171106,58904,7,20,7,44
20171106,59046,8,50,9,5
20171106,59833,19,41,19,56
